uniqueID,drugName,condition,review,rating,date,usefulCount
81720,Liraglutide,"Diabetes, Type 2","""Started this last night. I have zero appetite. How is this possible? I love food, but I don&#039;t really feel like eating. All I&#039;ve had today is some grapes. I have a sandwich in my lunchbox, but I don&#039;t have any appetite. I haven&#039;t had any of the side effects so far. I started with the 1.2 dose. The &quot;pen&quot; is really easy to use compared to my intramuscular testosterone. However, this drug is ridiculously expensive. Even with good insurance, I would have to pay almost $400 a MONTH!!! Fortunately, another serious illness pushed me over my out-of-pocket annual. So, I filled the script for $0. Due to politics I may have no insurance next year. Anyway, so far, so good with Victoza.""",10,6-May-17,13
221596,Ziana,Acne,"""I had a wonderful experience with Ziana. This is the only acne medication that didn&#039;t dry out my skin after using it. I thought I would never have a good experience with acne medications. Ziana is a smooth, moisturizing acne medication that leaves your skin feeling great. With a couple days the redness and swelling of my acne went down significantly. I don&#039;t see myself ever using another acne medication.""",10,30-May-15,11
186185,Desvenlafaxine,Depression,"""I have been taking 50mg of Pristiq for about 5 weeks now, and just started taking 100 mg a couple days ago. I am 31 yrs old, but have been on antidepressants for 10 yrs. I&#039;ve tried many SSRI&#039;s (Lexapro for several yrs) and never felt much better at all. I remained depressed and began to try to accept that this is just what my life would be. Finally, about 2 months ago my Drs office began doing genetic testing which can guide them on what medicines your body will respond best to. So Pristiq it was. I think my mood has lifted somewhat. I&#039;m really hoping it will improve even more as studies show full benefits take 6-8 weeks. """,8,2-Jan-14,93
200930,Boudreaux Butt Paste,Diaper Rash,"""Butt paste was very useful for my baby. She had diaper rash 4 times. I tried lots of variety (Destin , A D , nystatin, neosporin) but none worked. I tried Butt paste its really very good. """,10,12-Nov-10,5
125971,Viibryd,Major Depressive Disorde,"""I&#039;ve been on Viibryd (40mg) for a few months now, for major depression/anxiety. Before that, I took Prozac, but I felt like it had stopped working. The Viibryd is working well for me. I have more good days. I don&#039;t feel sedated, just more positive and functional. As far as side effects, I get an upset stomach if I don&#039;t eat before I take it. I took it right before bed one time and had a really vivid nightmare, so I try to take it early in the day. When I do miss a dose, I feel withdrawal more than I did with Prozac. Overall, it&#039;s effective for me, but I have to be more careful to avoid side effects.""",7,15-Nov-14,48
183200,Cymbalta,Depression,"""I have only been on this for 2 weeks but I can seriously notice a difference. I am 21 and for about 6 years (after a traumatic event) I have been suffering from &quot;severe depression&quot;. I have always had pain and always been to tired to do anything but lay in bed and cry! I can now say I am happy! Finally happy, I can&#039;t remember a time I was ever like this. I am motivated, active, and enjoying life. It works quick. I do however have mild headaches everyday and multiple nightmares every night. I am told these will subside. It&#039;s pricey but I really think its worth it! Good luck to everyone.""",8,20-Jun-13,74
118808,Zoloft,Panic Disorde,"""Been taking Zoloft for 2 weeks and 3 days for panic attacks and general anxiety disorder. 2 weeks in I felt like myself again, careless towards things that didn&#039;t matter and was able to go to work and be more social. For 3 days now I&#039;ve felt strange, had a panic attack though on day 14 and I think that might be why (can&#039;t get over them sometimes). I can&#039;t wait for a month to be over with so I&#039;ll get the full effect of Zoloft. Hopefully I&#039;ll be back to normal soon.""",9,1-Feb-12,17
213019,Tizanidine,Muscle Spasm,"""I am very happy taking Zanaflex.  I was originally put on it for migraines but after a major car accident they tried to put me on Soma which caused some side effects.  I went back to Zanaflex and have never looked back.""",10,28-Aug-08,80
132965,Loestrin 24 Fe,4</span> users found this comment helpful.,"""Took this pill for 1.) Acne and 2.) Birth Control.  I have had a side effect that very few people had which was hair loss in the scalp.  Big amounts of hair would come out when I would shower.  I realized this happened to me with a previous birth control as well but want to note for others as a precaution.  I got extremely bloated on this medication.  I have a flat tummy and it looked like I was pregnant which was painful and annoying.  This also gave me a very backed up system which I never get.  I got extremely nauseous, very moody, heartburn, anxiety and some depression.  The only pro was that my breasts grew a cup size.  Can&#039;t complain about that! I&#039;ve been off of this pill for three days and all of these symptoms are gone.""",2,24-Jun-14,4
124968,Gastrocrom,Systemic Mastocytosis,"""This has been a great medication and has made me feel much better.  If you take too much at one time it can upset your stomach. """,9,1-Aug-13,9
33012,Seasonique,Birth Control,"""I went on this last year for PMDD, like severe PMS, and did fine the first 6 months. I&#039;m not sure why, but suddenly my periods are 2 weeks long instead of one. I&#039;m also having the same severity, if not more, of cramps that I had before I started. I think the issue was that I might have already had estrogen dominance, and the lack of ovulation made it even worse. (No ovulation means no progesterone to help your periods be lighter.) Also I have zero sex drive. Seriously, doing dishes has been more appealing lately. It has made my mood issues improve, though. I don&#039;t feel nearly as depressed as I did before taking it.""",5,26-Jun-14,24
202946,Gildess Fe 1 / 20,Birth Control,"""I just finished my first pack two days ago and I will not be taking it again. In the beginning I was fine. There were no symptoms and I was feeling good. Now that it&#039;s been a month I can tell you I&#039;m in a place I don&#039;t recognize. Every little thing my boyfriend does I get upset over, I&#039;m constantly crying and paranoid, never want to get out of bed and I&#039;m depressed. This is miserable, and I&#039;m hoping that within the next few days I&#039;ll feel normal again after being off of this.""",1,9-Mar-16,7
13256,Amphetamine / dextroamphetamine,ADHD,"""I have struggled with ADD since I was in grade school. Although diagnosed, my mother was not about putting me on medication. That being said I struggled really bad until I graduated. I am now 22 &amp; have been out on almost any ADD/ADHD medication you can think of. To keep it short &amp; sweet, Concerta &amp; focalin worked for about an hour then I turned into a horrible person to be around - extreme mood swings, aggression, agitation, really easily annoyed, &amp; hostile. My doctor decided to put me on Adderall XR 10mg tablets &amp; let me tell you it has saved my life!!!!!! It lasts all day for me, I am more focused, my heart rate doesn&#039;t jump to extremes like it did on Focalin. It actually makes me more relaxed &amp; enjoyable to be around. 10/10""",10,19-Aug-17,15
38612,Liletta,Birth Control,"""I have had Liletta for a year now. Insertion was bad but nothing I couldn&#039;t handle since I was used to awful cramps. Since then I&#039;ve remained around the same weight, my skin has stayed clear, and I have a much lighter period then I used to. Only negatives I&#039;ve had are random spotting which I&#039;ve had on previous birth controls as well. I highly recommend Liletta!""",9,12-Jan-17,6
